anchor_sim	qe_score	twi	english
0.3519	0.9897	Ɔman Mu Adwadeɛyɛ (Import Substitution): Yei yɛ ɛkwan a yɛfa so yɛ adwadeɛ wɔ ɔman yi ara mu de hyɛ adwadeɛ ahodoɔ bi a yɛkra firi amannɔne no anan mu na mmom ɛnyɛ sɛ yɛbɛyɛ adwadeɛ de akɔ amannɔne akɔtɔn na ɛnam saa ɔman yi ara mu adwadeɛyɛ yi so ma ɔman yi mu mfidinnwuma tu mpɔn.	Import Substitution: A strategy that emphasizes the replacement of imports with domestically produced goods, rather than the production of goods for export to encourage the development of domestic industry Inflation: The rate of increase in general price level of goods and services over a period.
0.1491	0.1453	Nneɛma boɔ-sorokɔ (Inflation): Yei gyina hɔ ma sɛdeɛ dwumadie ahodoɔ ne adwadeɛ boɔ si kɔ soro wɔ ɛberɛ pɔtee bi mu.	Import substitution: A strategy that emphasizes the replacement of imports with domestically produced goods, rather than the production of goods for export to encourage the development of domestic industry Inflation: The rate of increase in general price level of goods and services over a period.
0.3963	0.9956	Nsiho ho Ɛka (Interest cost): Yei yɛ bosea ho nsiho dodoɔ a ɛsɛ sɛ ɔkafoɔ tua wɔ bosea a wabɔ ho anaa biribi a ɔde ho ɛka wɔ ɛberɛ a ɔntuaa sika botene no ankasa nwieeɛ.	Interest cost: It refers to the cumulative amount of interest a borrower pays on a loan or other debt while it is outstanding.
0.4497	0.9971	Nsiho-tua (Interest payments): Yei yɛ bosea anaa agyapadeɛ bi ho nsiho a ɔkafoɔ anaa deɛ wafiri agyapadeɛ no tua.	Interest payments: They are the cost of borrowing money or payment of interest on a loan or mortgage
0.3517	0.2217	Yei ho nhwɛsoɔ ne sikasɛm mpontuo, nneɛmaboɔ sorokɔ, adwumayɛ mu mpontuo mpɛmpɛnsoɔ, ɔman yi ne aman afoforɔ ntam edwadie mu mmɔdemmɔ, sɛdeɛ aban no sikasɛm ntotoeɛ kankorɔ anaa sintɔ teɛ ɛne sɛdeɛ gyinaeɛ ahodoɔ a Ghana Sikakorabea Baatan bɛsie no bɛka nneɛma boɔ sorokɔ wɔ ɔman no mu. 48 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ Nteaseɛ Apam (Memorandum of Understanding - MoU): Ɛyɛ krataa so nnyetom a ɛfa gyinaeɛsie bi ho anammɔntuo bi ho a afanu anaa nnipa a wɔboro saa agye atom sɛ ɛsɛ sɛ wɔde di dwumat.	Addition” 32 | Government of Ghana - 2023 Citizens’ Budget IPEP (Infrastructure for Poverty Eradication Programme): The Infrastructure for Poverty Eradication Programme (IPEP) is one of the flagship programmes of the NPP Government that aims at eradicating poverty and minimalizing inequality, especially in the rural and deprived communities through the provision of basic infrastructure Macroeconomic targets: These are measurements used to access the performance of the economy.
0.3707	0.9102	Nkorabata/Ɔfa (Module): Ɛyɛ biribi nkorabata a yɛtumi keka bom ma ɛyɛ adekorɔ no kɛseɛ. Sikasɛm ho Anammɔntuo Nhyehyɛeɛ (Monetary policy): Ɛyɛ nhyehyɛeɛ a ɔman sikasɛm so adwumakuo baatan no fa so toto boseabɔ ho nsiho wɔ ɛberɛ tiawa bi mu anaa sɛdeɛ ɔde sika foforɔ bɛpue edwa, nsiho dodoɔ nyinaa ho nsɛm sɛdeɛ ɛbɛyɛ a ɛbɛboa ama nneɛma boɔ agyina faako.	Examples include economic growth, inflation, changes in the level of employment, trade performance with other countries, relative success or failure of government economic policies and the decisions made by the Bank of Ghana which affects money demand and supply in the economy.
0.2931	0.0616	Nnwuma Nketewa Mu Mpontuo Dwumadie - MSME (Micro And Small Buisness Developmet Programme): Nnwuma Nketewa yɛ ankorankorɛ nnwuma a wɔtumi fa nnipa kakra bi a dwetire a adwuma no gyina soɔ no mmoro sika dodoɔ pɔtee bi so.	Memorandum of Understanding (MoU): It is a formal agreement that outlines plans for a common line of action between two or more parties.
0.3985	0.9858	Ɔman-kyekyere Atuhoakyɛfoɔ- NABCo (Nation Builders Corps): Yei yɛ adwene foforɔ koraa a Ghana Aban de puee edwa a ɔnam so bɛma mmeranteɛ ne mmabaawa a wɔawie asuapɔn no bɛnya adwuma ayɛ wɔ ankorankorɛ anaa Aban nnwuma mu na wɔaboa de wɔn nimdeɛ apɛ asetenam ɔhaw ahodoɔ nnannuaguberɛ, na yei aboa wɔn ma wɔanya osuahunu a ɛbɛboa Ɔman sikasɛm mpontuo.	Module: It is one of a set of separate parts that can be joined together to form a larger Monetary policy: It is the policy adopted by the monetary authority of a nation to control either the interest rate payable for very shortterm borrowing or the money supply, interest rate, to ensure price stability.
0.2606	0.9927	Ɔman Adwumakuo A Ɛhwɛ Mfidinnwuma Nketwa So- (National Board for Small Scale Industries- NBSSI): Ɔman Adwumakuo a Ɛhwɛ Mfidinnwuma Nketewa so no yɛ ɔman adwumakuo a ɛnyɛ mfasoɔ enti na wɔwɔ hɔ na mmom, ɛyɛ adwumakuo a ɛhyɛ Asoɛeɛ a Ɛhwɛ Edwadie ne Mfidinnwuma so no ase, a mmara ma wɔn ho ɛkwan sɛ wɔnhwɛ sɛ Mfidinnwuma Nketewa ne Adantam (Micro and Small Enterprises (MSEs) bɛtu mpɔn.	MSME (Micro And Small Buisness Developmet Programme): A micro-enterprise (or microenterprise) is generally defined as a small business employing a minimum number of people, and having a balance sheet or turnover less than a certain amount NABCo (Nation Builders Corps): also known as NABCO is an initiative introduced by the Government of Ghana to provide jobs to unemployed university graduates to solve various social problems in both the private and public sectors and build their skills to promote economic growth in the country.
0.2420	0.9858	Ɔman Nnuadua Dwumadie (National Afforestation Programme-NAP): Ɛyɛ kwaeɛ a yɛatɔre aseɛ no ananmuhyɛ sɛdeɛ ɛbɛyɛ a kwaeɛ mu nnepa a ahwere yɛn no bɛsane aba na ɛnam so ama mpɔtam ahodoɔ a wɔtete bɛn kwaeɛ, titire ahiafoɔ no asetenam atu mpɔn.	NBSSI (National Board For Small And Medium Scale Industry): The National Board for Small Scale Industries (NBSSI)
0.3544	0.4124	49 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ Ɔman Atoyerɛnkyɛm ho Ntotoeɛ Adwumakuo (National Disaster Management Organisation - NADMO): Yei yɛ ɔman adwumakuo a ɛhwɛ toto atoyerɛnkyɛm ne mpofirim asianeɛ ahodoɔ ho nsɛm wɔ ɔman Ghana mu.	Addition” 33 | Government of Ghana - 2023 Citizens’ Budget is a non-profit public sector organisation under the Ministry of Trade and Industry, and is mandated to promote the growth and development of Micro and Small Enterprises (MSEs).
0.2758	0.0285	Ɔman yi mu adwadeɛ bo a ɛsom a Fango Sika nka ho (Non-Oil Real GDP): Yei yɛ ɔman yi mu adwadeɛ nyinaa bo ɛsom a sika a ɛfiri fango ho dwumadie ahodoɔ mu nka ho bi, a wɔagyina nneɛma boɔ sorokɔ so no asese.	National Afforestation Programme (NAP): It is an ecological restoration of degraded forests and to develop the forest resources with peoples’ participation, with focus on improvement in livelihoods of the forest-fringe communities, especially the poor.
0.1970	0.2693	Ɔman yi mu adwadeɛ bo a ɛsom kankorɔ a Fango Sika nka ho (Non-Oil Real GDP Growth): Ɛyɛ nnyinasoɔ a yɛhwɛ so de hunu ɔman sikasɛm mu mpontuo wɔ ɔman no nkorabata biara a fango sika nka ho bie.	National Disaster Management Organisation (NADMO): It is the government agency that is responsible for the management of disasters as well as other emergencies in Ghana Non-Oil Real GDP: Is the total output in the economy that excludes the activities in the oil sector, which takes into account the level of inflation Non-Oil Real GDP Growth: It is an indicator that measures the real annual economic growth of all sectors except oil.
0.3729	0.9419	Sika a ɛmfiri ɛtoɔ mu (Non Tax Revenue): Yei yɛ Aban sika a ɔnya a ɛmfiri ɛtoɔ mu. Ebi ne sika a obi tua ansa na wanya tumi krataa bi adi dwuma ne sika a yɛtua wɔ nneɛma afoforɔ ho sɛ ebia nsiho ne mfantum ho.	Non Tax Revenue: Government revenue not generated from taxes, examples are fees for granting permit or licenses, user fees and other charges.
0.6827	0.9922	Ɛka Ahodoɔ A Aban De (Outstanding Obligations): Ɛka ahodoɔ a Aban de no yɛ sika a ɛsɛ sɛ Asoɛeɛ a Ɛhwɛ Sikasɛm so no tua ma Aban Nnwuma ahodoɔ no ɛnna afei, ɛka ɛda hɔ firi afe 2016 mu a mmara hyɛ sɛ ɛsɛ sɛ Aban tua gu Mmara ho Fotoɔ ahodoɔ mu.	Outstanding Obligations: The outstanding obligations comprise MDA commitments with the Ministry of Finance as well as outstanding 2016 payments to Statutory Funds.
0.3973	0.9971	Nsunsuansoɔ (Outturn): Yei yɛ deɛ ɛsi wɔ tebea bi akyi anaa sɛ tebea ahodoɔ bi akyi.	Outturn: It is the result of a process or sequence of events.
0.3081	0.9912	Sika Dodoɔ A Aka A Yɛbɛhia De Adi Dwuma (Primary balance): Yei yɛ sika dodoɔ a aka wɔ ɛberɛ a Aban agyegye deɛ n’ani da ɛkwan sɛ ɔbɛnya no nyinaa akyi de adi dwuma, a bosea ho nsiho nka ho bie, (kyerɛ sɛ bosea a Aban bɛtua nka ho).	Primary balance : This is the difference between Government revenue and its non interest expenditure (excluding debt Service Payment).
0.3190	0.9946	Na ɛkwan a yɛfa so bu yei ho nkonta ne sɛ yɛsese no wɔ Ɔman Adwadeɛ nyinaa bo a ɛsom no mu ɔha mu nkyekyɛmu.	This can be measured as a percentage of the Gross Domestic Product (GDP).
0.3875	0.8105	Sika a yɛadi aboro deɛ yɛwɔ so (Primary surplus - deficit): Yei kyerɛ sikasɛm mpɛmpɛnsoɔ a ɛgyina hɔ ma sika a yɛadi aboro deɛ yɛwɔ so a yɛagyegyeɛ afiri ɛtoɔ mu a, nsiho a yɛatua wɔ ɛka a ɔman no de nka ho.	Primary surplus (deficit): It refers to the component of the fiscal surplus (deficit) that is comprised of current government spending less current income from taxes, and excludes interest paid on government debt.
0.3277	0.0266	50 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ Ɔman mu Adwadeɛ nyinaa ankasa (Real GDP): Yei yɛ susudua a wɔde hunu ɔman mu adwadeɛ nyinaa bo a ɛsom a wɔde atoto sɛdeɛ nneɛma-boɔ-sorokɔ no teɛ ho.	Addition” 34 | Government of Ghana - 2023 Citizens’ Budget Projected Growth Rate: How the Ghanaian economy will grow in a year.
0.1853	0.9648	Sika A Aban Nya (Revenue): Yei yɛ sika dodoɔ a Aban nya firi ne dwumadie ahodoɔ a ɔdi wɔ ɔman yi mu ne amannɔne.	Real GDP: It is a measure of a country's gross domestic product that has been adjusted for inflation Revenue: This is the total amount of money that Government receives for its activities from both domestic and external sources.
0.3504	0.9473	Mmoayɛn A Ɛde Nnuane ne Nnwuma Ba -RFJ (Rearing For Food and Jobs): Yei yɛ Ghana Aban mpontuo ho dwumadie foforɔ a ɔde aba a ɛnam so bɛma ntɔtemmoayɛn adwuma no adi mu na sika aba mu sɛdeɛ ɛbɛyɛ a, ntɔtemmoa nam bɛdɔɔso ama ɔmanfoɔ anya bi awe na yɛate ntɔtemmoa nam a yɛkra ba ɔman yi mu no so koraa, na ɛnam so ama nnwuma abu so a ɔmanfoɔ bɛnya bi ayɛ ama wɔn a wɔdi ntɔtemmoa ho dwuma nyinaa no asetenam nso atu mpɔn.	RFJ (Rearing For Food and Jobs): will develop a competitive and more efficient livestock industry, that will increase domestic production, reduce importation of livestock products, contribute to employment creation, and improve livelihoods of livestock value chain actors”.
0.2938	0.9951	Nkyerɛkyerɛ a ɛde nsakraeɛ Ba (Sensitization): Yei yɛ nkyerɛkyerɛ anaa dawubɔ a ne botaeɛ ne sɛ ɛbɛma nhunumu ne adwenesakra nam so de nsakraeɛ pa aba tebea bi a ɛnyɛ mu.	Sensitization: The quality or condition of responding to certain stimuli in a sensitive manner.
0.4559	0.9961	Nnwuma Nketewa ne Adantam (Small and Medium-Sized Enterprises - SMEs): TYeinom yɛ ankorankoro nnwuma a ɛnhyɛ aban ase a wɔtumi fa nnipa kakra bi de di wɔn dwuma. Asetena mu Mmoa Sika (Social Benefits): Yei yɛ sika a Aban gyina ɔmanfoɔ anan mu tua ma nsuo, pɛtro ne nkanea nnwumakuo no de sɔ Ghanafoɔ asene.	Small and Medium-Sized Enterprises (SMEs): They are nonsubsidiary, independent firms that employ less than a given number of employees Social Benefits: Government pays subsidies to utility companies and on petroleum products on behalf of the public.
0.3877	0.9971	Squadron: Yei yɛ ewiem asraafoɔ ekuo bi a wɔwɔ ewiemhyɛn a wɔde di wɔn dwuma no mmienu a anaa deɛ ɛboro saa ne asraafoɔ a ɛsɛ sɛ wɔka ewienhyɛn no.	Squadron: It is an operational unit in an air force consisting of two or more flights of aircraft and the personnel required to fly them.
0.4022	0.9961	Asenesɔ Sika (Subsidy): Yei yɛ sika mu mmoa bi a Aban de ma ɔman mma ma ɛyi adesoa kakra firi wɔn so ma wɔn kɔn mu dwo wɔn.	Subsidy: This is a financial relief given by government to citizens to reduce the burden on them.
0.3990	0.9385	Dwumadie akyiridie (Surveillance): Yei yɛ ɛkwan a yɛfa so de ani di biribi akyi na yɛhwɛ sɛdeɛ ɛsi teɛ.	Surveillance: The process of critically or intellectually observing an issue.
0.4513	0.9951	Asorɔkye kunini (Tidal wave): Ɛyɛ ɛpo asorɔkye a ɛso pa ara a ɛba wɔ ɛberɛ a ɛpo ase asasewosoɔ bi asi anaa ɔbotan mu awosoɔ bi akɔ so wɔ ɛpo ase.	Tidal wave: It is an exceptionally large ocean wave, especially one caused by an underwater earthquake or volcanic eruption.
0.3668	0.9961	Fannyɛ (Transparency): Yei ne sɛ Aban bɛma ɔman mma ahunu deɛ ɛrekɔ so na wɔate amanneɛbɔ nyinaa wɔ ɛberɛ ano ɛberɛ ano.	Transparency: This is when Government provides adequate and timely information for its citizens about what it is doing.
0.3005	0.0484	Kwantempɔm (Trunk Road): Yei yɛ lɔre ɛkwan titire a mpn pii no ɛka nkuro mmienu anaa deɛ ɛboro saa, suhyɛn gyinabea, ewiemhyɛn gyinabea	Trunk Road: It is a major road, usually connecting two or more cities, ports, airports and other places, which is the recommended route for long-distance and freight traffic.
0.3639	0.2515	51 | Ghana Aban – 2023 Ɔman Mma Sikasɛm Nhyehyeɛ ne mmeaeɛ afoforɔ bom, na mpɛn pii no ɛyɛ ɛkwan tenten a yɛfa so de nneɛma kɔ akyirikyiri. Adwadeɛ ne Dwumadie ho sika (Use of Goods and Services): Yei yɛ sika dodoɔ a Aban tua wɔ dwuma a ɔdi ne dwumadie a ɔdi ma ɔmanfoɔ ho ho.	Addition” 35 | Government of Ghana - 2023 Citizens’ Budget Use of Goods and Services: Amount of money that Government pays for running its operations and for delivering services to the public.
0.5310	0.9971	Adwadeɛ ho ɛtoɔ (Value Added Tax (VAT): Yei yɛ ɛtoɔ bi a yɛde to adwadeɛ ahodoɔ so wɔ adwadeɛyɛ mpɛmpɛnsoɔ biara mu.	Value Added Tax (VAT): The tax levied as value is added to goods and services at each stage of production.
0.6507	0.9971	Mmɔborɔwafoɔ Aduonu (V20 - Vulnerable Twenty): Yeinom yɛ aman bi a wɔsusu sɛ ewiem nsakraeɛ ho nsuansuansoɔ a ano yɛ den no ka wɔn pa ara.	V20 (Vulnerable Twenty): They are detailed massive economic damage wrought by climate change on the economies representing countries considered the most vulnerable to climate change.
0.2848	0.9966	Ɔman nkorabata (Subsector) – Ɛgyina hɔ ma ɔman no asoɛeɛ ahodoɔ no mu baako a dwumadie ahodoɔ kɔ so wɔ hɔ.	Subsector - an area of economic activity that forms part of one of the larger areas into which the economic activity of a country is divided.
0.7057	0.9692	Wo-Deɛ-Hyɛ-Aseɛ (YouStart): Ɛyɛ ɛkwan a Aban pɛ sɛ ɔfa so boa mmabunu a wɔadi firi mfeɛ 18 kɔ 40 wɔ sikasɛm ne mfidie ho ma wɔde hyɛ wɔn nnwuma ase anaa sɛ nnwuma a ɛyɛ mmabunu dea na ɛnam so ama wɔahyɛ aseɛ na wɔatumi atrɛ wɔn ankasa nnwuma mu. Mmabunu Adwumanya ho Adwumakuo (Youth Employment Agency - YEA): Wɔnam mmara a ɛtɔ so ahanwɔtwe ne aduɔwɔtwe nson a ɛyɛ Mmabunu Adwumanya ho Mmara a wɔhyɛɛ no afe 2015 mu (Youth Employment Act 2015 - Act 887) no so buee Mmabunu Adwumanya ho Adwumakuo yi sɛdeɛ ɛbɛhwɛ ahyehyɛ, atoto, ahwɛ na waboa wɔ mmabunu adwumanya ne nsɛm a ɛfa wɔn ho wɔ Ghanaman mu.	YouStart: It is a vehicle through which Government intends to provide funding and technical support to youth (18-40) and youthled businesses who fall within this category to assist them start, build and grow their own businesses Youth Employment Agency (YEA): The YEA was established under the Youth Employment Act 2015 (Act 887), to oversee the development, coordination, supervision and facilitation of employment for the youth and related matters in Ghana
0.9695	0.9731	© 2022. All rights reserved.	© 2022. All rights reserved.
0.9390	0.9824	No part of this publication may be stored in a retrieval system or transmitted in any or by any means, electronic, mechanical, photocopying, recording or otherwise without the prior written permission of the Ministry of Finance	No part of this publication may be stored in a retrieval system or transmitted in any or by any means, electronic, mechanical, photocopying, recording or otherwise without the prior written permission of the Ministry of Finance
