anchor_sim	qe_score	twi	english
0.3242	0.3457	Yeinom yɛ susudua a wɔgyina so kyerɛ ɔman bi sikasɛm ho mmɔdenmmɔ.	These are measurements used to access the performance of the economy.
0.3578	0.6074	Yei ho nhwɛsoɔ ne sikasɛm mpontuo, nneɛmaboɔ sorokɔ, adwumayɛ mu mpontuo mpɛmpɛnsoɔ, ɔman yi ne aman afoforɔ ntam edwadie mu mmɔdemmɔ, sɛdeɛ aban no sikasɛm ntotoeɛ kankorɔ anaa sintɔ teɛ ɛne sɛdeɛ gyinaeɛ ahodoɔ a Ghana Sikakorabea Baatan bɛsie no bɛka nneɛma boɔ sorokɔ wɔ ɔman no mu.	Examples include economic growth, inflation, changes in the level of employment, trade performance with other countries, relative success or failure of government economic policies and the decisions made by the Bank of Ghana which affects money demand and supply in the economy. ”
0.2583	0.7212	Nnwuma Nketewa yɛ ankorankorɛ nnwuma a wɔtumi fa nnipa kakra bi a dwetire a adwuma no gyina soɔ no mmoro sika dodoɔ pɔtee bi so.	A microenterprise (or microenterprise) is generally defined as a small business employing a minimum number of people, and having a balance sheet or turnover less than a
0.3652	0.9888	Yei yɛ adwene foforɔ koraa a Ghana Aban de puee edwa a ɔnam so bɛma mmeranteɛ ne mmabaawa a wɔawie asuapɔn no bɛnya adwuma ayɛ wɔ ankorankorɛ anaa Aban nnwuma mu na wɔaboa de wɔn nimdeɛ apɛ asetenam ɔhaw ahodoɔ nnannuaguberɛ, na yei aboa wɔn ma wɔanya osuahunu a ɛbɛboa Ɔman sikasɛm mpontuo.	Certain amount also known as NABCO is an initiative introduced by the Government of Ghana to provide jobs to unemployed university graduates to solve various social problems in both the private and public sectors and build their skills to promote economic growth in the country.
0.4472	0.9951	Ɔman Adwumakuo a Ɛhwɛ Mfidinnwuma Nketewa so no yɛ ɔman adwumakuo a ɛnyɛ mfasoɔ enti na wɔwɔ hɔ na mmom, ɛyɛ adwumakuo a ɛhyɛ Asoɛeɛ a Ɛhwɛ Edwadie ne Mfidinnwuma so no ase, a mmara ma wɔn ho ɛkwan sɛ wɔnhwɛ sɛ Mfidinnwuma Nketewa ne Adantam (Micro and Small Enterprises (MSEs) bɛtu mpɔn.	The National Board for Small Scale Industries (NBSSI) is a non-profit public sector organisation under the Ministry of Trade and Industry, and is mandated to promote the growth and development of Micro and Small Enterprises (MSEs).
0.3519	0.7324	Yei yɛ ɔman yi mu adwadeɛ nyinaa bo ɛsom a sika a ɛfiri fango ho dwumadie ahodoɔ mu nka ho bi, a wɔagyina nneɛma boɔ sorokɔ so no asese.	Is the total output in the economy that excludes the activities in the oil sector, which takes into account the level of inflation.
0.3505	0.8389	Yei yɛ Aban sika a ɔnya a ɛmfiri ɛtoɔ mu. Ebi ne sika a obi tua ansa na wanya tumi krataa bi adi dwuma ne sika a yɛtua wɔ nneɛma afoforɔ ho sɛ ebia nsiho ne mfantum ho.	Government revenue not generated from taxes, examples are fees for granting permit or licenses, user fees and other charges.
0.6662	0.9795	Ɛka ahodoɔ a Aban de no yɛ sika a ɛsɛ sɛ Asoɛeɛ a Ɛhwɛ Sikasɛm so no tua ma Aban Nnwuma ahodoɔ no ɛnna afei, ɛka ɛda hɔ firi afe 2016 mu a mmara hyɛ sɛ ɛsɛ sɛ Aban tua gu Mmara ho Fotoɔ ahodoɔ mu.	The outstanding obligations comprise MDA commitments with the Ministry of Finance as well as outstanding 2016 payments to Statutory Funds.
0.3183	0.9897	Yei yɛ sika dodoɔ a aka wɔ ɛberɛ a Aban agyegye deɛ nqani da ɛkwan sɛ ɔbɛnya no nyinaa akyi de adi dwuma, a bosea ho nsiho nka ho bie, (kyerɛ sɛ bosea a Aban bɛtua nka ho).	This is the difference between Government revenue and its non interest expenditure (excluding debt Service Payment).
0.1093	0.0008	Na ɛkwan a yɛfa so bu yei ho nkonta ne sɛ yɛsese no wɔ Ɔman Adwadeɛ nyinaa bo a ɛsom no mu ɔha mu nkyekyɛmu.	This can be measured as a
0.3081	0.4031	Yei yɛ sɛdeɛ ani da ɛkwan sɛ Ghana sikasɛm bɛtu mpɔn wɔ afe pɔtee bi mu.	Percentage of the Gross Domestic Product (GDP).
0.3390	0.0773	Yei yɛ sika dodoɔ a Aban nya firi ne dwumadie	How the Ghanaian economy will grow in a year.
0.1120	0.6655	Ahodoɔ a ɔdi wɔ ɔman yi mu ne amannɔne.	This is the total amount of money that Government receives for its activities from both domestic and external sources.
0.3326	0.0018	Yei yɛ Ghana Aban mpontuo ho dwumadie foforɔ a ɔde aba a ɛnam so bɛma ntɔtemmoayɛn adwuma no adi mu na sika aba mu sɛdeɛ ɛbɛyɛ a, ntɔtemmoa nam bɛdɔɔso ama ɔmanfoɔ anya bi awe na yɛate ntɔtemmoa nam a yɛkra ba ɔman yi mu no so koraa, na ɛnam so ama nnwuma abu so a ɔmanfoɔ bɛnya bi ayɛ ama wɔn a wɔdi ntɔtemmoa ho dwuma nyinaa no asetenam nso	Will develop a competitive and more efficient livestock industry, that will increase domestic production, reduce importation of livestock products, contribute to employment creation, and improve livelihoods of Livestock value chain actors”. ”
0.3107	0.0006	Yei yɛ sika a Aban gyina ɔmanfoɔ anan mu tua ma nsuo, pɛtro ne nkanea nnwumakuo no de sɔ	Government pays subsidies to utility companies and on petroleum Products on behalf of the public.
0.3771	0.9785	Yei yɛ sika mu mmoa bi a Aban de ma ɔman mma ma ɛyi adesoa kakra firi wɔn so ma wɔn kɔn mu dwo wɔn.	This is a financial relief given by government to citizens to reduce the burden on them .
0.3605	0.3804	Yei yɛ ɛkwan a yɛfa so de ani di biribi Akyi na yɛhwɛ sɛdeɛ ɛsi teɛ.	The process of critically or intellectually observing an issue.
0.2868	0.0109	Yei ne sɛ Aban bɛma ɔman mma ahunu deɛ ɛrekɔ	This is when Government provides adequate and timely
0.3390	0.9600	So na wɔate amanneɛbɔ nyinaa wɔ ɛberɛ ano ɛberɛ ano.	Information for its citizens about what it is doing.
0.2526	0.9946	Yei yɛ sika dodoɔ a Aban tua wɔ dwuma a ɔdi ne dwumadie a ɔdi ma ɔmanfoɔ ho ho.	Amount of money that Government pays for running its operations and for delivering services to the public.
0.3142	0.9790	Yei yɛ ɛtoɔ bi a yɛde to adwadeɛ ahodoɔ so wɔ adwadeɛyɛ mpɛmpɛnsoɔ biara mu.	The tax levied as value is added to goods and services At each stage of production.
0.9695	0.9780	© 2021. All rights reserved.	© 2021. All rights reserved.
0.9390	0.9824	No part of this publication may be stored in a retrieval system or transmitted in any or by any means, electronic, mechanical, photocopying, recording or otherwise without the prior written permission of the Ministry of Finance	No part of this publication may be stored in a retrieval system or transmitted in any or by any means, electronic, mechanical, photocopying, recording or otherwise without the prior written permission of the Ministry of Finance
